,,,unique_id,,,,,,lang,region,sous-region,city,,,,province,country,timestamp_creation,vegetable_fruit,meat,processed_product,maple_honey,bread,dairy,wild_product,seafood,oils_and_vinegars,alcohol_free_drink,alcohol_below_18_drink,alcohol_above_18_drink,non_food_products
,,,lyAVhJB5hKl00JDu12bj,,,,,,fr,Outaouais,MRC Vallée-de-la-Gatineau,Gracefield,,,,Quebec,Canada,2024-01-24,TRUE,,,,,,,,,,,,
,,,OpVA190W04TKomPUbZrb,,,,,,fr,Chaudière-Appalaches,Bellechasse,St-Anselme,,,,Quebec,Canada,2024-01-30,TRUE,,,,,,,,,,,,
,,,ha8F7xLa7yXdU9sP39jw,,,,,,fr,Bas-Saint-Laurent,Les Basques,Notre-Dame-Des-Neiges,,,,Quebec,Canada,2024-01-30,TRUE,,,,,,,,,,,,
,,,1hRVmhklGKFRhRQkTvAk,,,,,,fr,Montérégie,Le Haut-Richelieu,Mont-saint-Grégoire,,,,Quebec,Canada,2024-02-03,TRUE,,TRUE,,,,,,,,,,
,,,cX9xnggHELpK7JChIFKN,,,,,,fr,Centre-du-Québec,Drummond,Saint-Germain-de-Grantahm,,,,Quebec,Canada,2024-02-08,,TRUE,,,,,,,,,,,
,,,Bg0H4yAlEqVlkXWO3HdK,,,,,,fr,Bas-Saint-Laurent,Kamouraska,La Pocatière,,,,Quebec,Canada,2024-02-12,,,TRUE,,,,,,,,,,
,,,yNzoZOBT6QBywTR9CO8w,,,,,,fr,Bas-Saint-Laurent,Rivière-du-Loup,Saint-Cyprien,,,,Quebec,Canada,2024-02-16,TRUE,,,,,,,,,,,,
,,,uudtKxdHTrn86Dhv7vdc,,,,,,fr,Capitale-Nationale,Portneuf,Neuville,,,,Quebec,Canada,2024-02-23,TRUE,,,,,,,,,,,,
,,,CDbT1iRlBpnA3EwhZw9x,,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2024-02-24,TRUE,,,,TRUE,,,,,,,,
,,,Ui6EcVaCx6hKHF6awg0D,,,,,,fr,Chaudière-Appalaches,L'Islet,Saint-Jean-Port-Joli,,,,Quebec,Canada,2024-02-26,TRUE,,TRUE,,TRUE,,,,,,,,
,,,LHwtkbRdbU58GNejgVWA,,,,,,fr,Estrie,Le Val-Saint-François,Weedon,,,,Quebec,Canada,2024-02-27,,TRUE,,,,,,,,,,,
,,,EGNGCKg8YAcr7MEnJSwu,,,,,,fr,Estrie,Brome-Missisquoi,Bolton-Ouest,,,,Quebec,Canada,2024-03-03,TRUE,TRUE,,,,,,,,,,,
,,,LbkU1S3uP1Ef3SBeG9Sv,,,,,,fr,Capitale-Nationale,Québec,St-augustin de desmaures,,,,Quebec,Canada,2024-03-04,TRUE,,,,,,,,,,,,
,,,eoOm6Az18IRr9UiA00FJ,,,,,,fr,Outaouais,Papineau,St-André-Avellin,,,,Quebec,Canada,2024-03-19,TRUE,,,,,,,,,,,,
,,,Si411VWZXVaQPJkUjWAR,,,,,,fr,Montréal,Ahuntsic-Cartierville,Montréal,,,,Quebec,Canada,2024-03-29,,,,,,,,TRUE,,,,,
,,,j8vRte6kEnWWfTaM4WOz,,,,,,fr,Montérégie,Les Jardins-de-Napierville,Saint-Cyprien-De-Napierville,,,,Quebec,Canada,2024-04-08,TRUE,,TRUE,TRUE,,,,,,,,,
,,,WPLb7U9jYp90UTD3GeMU,,,,,,fr,Montérégie,La Vallée-du-Richelieu,Saint-Denis-sur-Richelieu ,,,,Quebec,Canada,2024-04-10,TRUE,,,,,,,,,,,,
,,,xMDZ1gZLDt4DYbCSjduE,,,,,,fr,Montréal,Pierrefonds - Roxboro,Pierrefonds,,,,Quebec,Canada,2024-04-17,TRUE,,,,,,,,,,,,
,,,TDFz3snAKWGUjkhVys9R,,,,,,fr,Estrie,Brome-Missisquoi,Stanbridge East,,,,Quebec,Canada,2024-04-21,TRUE,,,,,,,,,,,,
,,,UA1eW4yiKkPRmSi6d7qn,,,,,,fr,Capitale-Nationale,Québec,Quebec,,,,Quebec,Canada,2024-04-22,,,,,,,,,,TRUE,TRUE,,
,,,M1NMwWol0dexYfm4jDRw,,,,,,fr,Montérégie,Beauharnois-Salaberry,Beauharnois ,,,,Quebec,Canada,2024-04-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
,,,m7nKteNREbhWY2R2VgwM,,,,,,fr,Montérégie,Vaudreuil-Soulanges,Vaudreuil-Dorion,,,,Quebec,Canada,2024-04-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
,,,ITfsxXZtCiKCjuxnXJJb,,,,,,fr,Montérégie,Les Jardins-de-Napierville,Napierville,,,,Quebec,Canada,2024-04-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
,,,5Byh4mryxXeSKa1izJ86,,,,,,fr,Lanaudière,Matawinie,St-Zénon,,,,Quebec,Canada,2024-04-30,TRUE,,,,,,,,,,,,
,,,PBVZ6HqwvHjmkmM2VTGS,,,,,,fr,Montérégie,Les Maskoutains,Ste-Marie-Madeleine,,,,Quebec,Canada,2024-04-30,TRUE,,,,,,,,,,,,
,,,tfy8BrEztg71CTdrBdr7,,,,,,fr,Abitibi-Témiscamingue,,Senneterre,,,,Quebec,Canada,2024-05-01,,,,,,,TRUE,,,,,,
,,,13VItINFG6B05fU05TSN,,,,,,fr,Montérégie,Vaudreuil-Soulanges,Cotrau-du-lac,,,,Quebec,Canada,2024-05-06,,,,,,,,,,,,TRUE,
,,,Wg0Ey5tINc9Me5HiUNxF,,,,,,fr,Capitale-Nationale,Charlevoix,Les Éboulements ,,,,Quebec,Canada,2024-05-08,TRUE,,TRUE,,,,TRUE,,TRUE,,,,
,,,WdvzZu1WAGiQG9vWBelF,,,,,,fr,Estrie,Sherbrooke,Sherbrooke ,,,,Quebec,Canada,2024-05-14,,,TRUE,,,,,,,,,,
,,,hGJxqoT0B35ADXe0CGso,,,,,,fr,Montérégie,Acton,saint-nazaire d'acton,,,,Quebec,Canada,2024-05-14,TRUE,,,,,,,,,,,,
,,,VvX98ezKXJjQDR5yKBsW,,,,,,fr,Estrie,Le Val-Saint-François,Lawrenceville ,,,,Quebec,Canada,2024-05-22,,TRUE,,,,,,,,,,,
,,,HBhRx4s8QduaiTGgHKHu,,,,,,fr,Chaudière-Appalaches,Robert-Cliche,Saint-Frédéric,,,,Quebec,Canada,2024-05-27,,TRUE,,,,,,,,,,,
,,,AyVANg7cCFDmGTDPZ2N3,,,,,,fr,Capitale-Nationale,Charlevoix,Les eboulements,,,,Quebec,Canada,2024-05-29,TRUE,,TRUE,,,,,,TRUE,,,,
,,,rw3jmULKlrXyyt0LY3iI,,,,,,fr,Montérégie,Beauharnois-Salaberry,St-Stanislas de Kostka,,,,Quebec,Canada,2024-06-11,TRUE,,,,,,,,,,,,
,,,JVisiNUrbEZC6XQIQIYk,,,,,,fr,Laurentides,Deux-Montagnes,Saint-Eustache,,,,Quebec,Canada,2024-06-11,TRUE,,,,,,,,,,,,
,,,gZvsPBPVrEUJyQMZKnuH,,,,,,fr,Montérégie,Beauharnois-Salaberry,Saint urbain premier,,,,Quebec,Canada,2024-06-27,,,,,,,,,,,TRUE,,
,,,MMHySUNO65dxp7t8buNb,,,,,,fr,Montérégie,Beauharnois-Salaberry,Salaberry-de-Valleyfield,,,,Quebec,Canada,2024-06-29,TRUE,,,,,,,,,,,,
,,,WgOhQJPcBq2QGYRsfCM9,,,,,,en,Montérégie,Vaudreuil-Soulanges,Rigaud,,,,Quebec,Canada,2024-07-05,,,TRUE,,,,,,,,,,
,,,mLdPGUvxn3A9XOrIJJB8,,,,,,fr,Outaouais,,Sainte-Thérèse-de-la-Gatineau,,,,Quebec,Canada,2024-07-10,TRUE,,TRUE,,,,,,,,,,
,,,DFhQdwcyz9O0DoTYZvCC,,,,,,fr,Estrie,La Haute-Yamaska,Granby ,,,,Quebec,Canada,2024-07-17,TRUE,,,,,,,,,,,,
,,,bwfliMZpVe6qN86Cs8AG,,,,,,fr,Montérégie,Rouville,St-Paul-d'Abbotsford,,,,Quebec,Canada,2024-07-17,TRUE,,,,,,,,,,,,
,,,h3aE73lX1hSM04y5YFZT,,,,,,fr,Centre-du-Québec,Nicolet-Yamaska,st-wenceslas,,,,Quebec,Canada,2024-07-19,TRUE,,,,,,,,,,,,
,,,fvL3Jvd2i1SxoixJBWWg,,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2024-07-23,TRUE,,TRUE,,,,,,,,,,
,,,3tpra56gadKgphUrg0WS,,,,,,fr,Montérégie,Les Jardins-de-Napierville,Hemmingford,,,,Quebec,Canada,2024-07-24,,,,,,,,,,TRUE,TRUE,,
,,,4Ihcn7amZRQUGyQfAfHl,,,,,,fr,Chaudière-Appalaches,La Nouvelle-Beauce,St-Elzéar,,,,Quebec,Canada,2024-07-30,TRUE,,,,,,,,,,,,
,,,48upSFIpOKjRySTeV5vq,,,,,,fr,Estrie,Brome-Missisquoi,Bolton-Ouest,,,,Quebec,Canada,2024-08-10,,TRUE,,TRUE,,,,,,,,,
,,,upMrEAyZr1OLIJOYEWhP,,,,,,fr,Montérégie,Beauharnois-Salaberry,Valleyfield,,,,Quebec,Canada,2024-08-13,,,,,,,,,,TRUE,,,
,,,5ZlkjLfyz9HiD6HSjTrD,,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2024-08-13,TRUE,,TRUE,,,,,,,,,,
,,,Wjz3prkLchn8uZ16a1bp,,,,,,fr,Centre-du-Québec,Arthabaska,Grondines,,,,Quebec,Canada,2024-08-16,TRUE,,TRUE,TRUE,,,,,,,,,
,,,ClfKlSt1XlOMIbXxsXEy,,,,,,fr,Gaspésie--Îles-de-la-Madeleine,Avignon,pointe a la croix,,,,Quebec,Canada,2024-08-22,TRUE,,,,,,,,,,,,
,,,LKsUKYbQnCOCKiGos0Jf,,,,,,fr,Laurentides,Les Pays-d'en-Haut,Piedmont,,,,Quebec,Canada,2024-09-16,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,,,,
,,,k0IDXVAK8uGuLDfOFbMB,,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2024-09-16,TRUE,,TRUE,,,,,,,,,,TRUE
,,,pl1uikmVqViH1AFT1DAL,,,,,,fr,Chaudière-Appalaches,Lotbinière, Saint Apollinaire,,,,Quebec,Canada,2024-09-17,,TRUE,TRUE,,,,,,,,,,
,,,duIY1C0pj9sfgMobmDY4,,,,,,fr,Estrie,Le Val-Saint-François,Saint-François-Xavier-de-Brompton,,,,Quebec,Canada,2024-09-17,TRUE,,,,,,,,,,,,
,,,l5ZAnRlxngZE3cVna3dN,,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2024-09-17,,,TRUE,,,,,,,,,,
,,,1Ojq5rWVf38zztUPkVaZ,,,,,,fr,Centre-du-Québec,Arthabaska,Saint-Samuel,,,,Quebec,Canada,2024-09-17,TRUE,,,,,,,,,,,,
,,,VFM7c7IZAbG8K361DPIC,,,,,,fr,Saguenay--Lac-Saint-Jean,Saguenay,La baie,,,,Quebec,Canada,2024-09-17,TRUE,,TRUE,,,,,,,,,,
,,,s6q1nOu64ZNgjGMc1INk,,,,,,fr,Montérégie,La Vallée-du-Richelieu,Saint-Charles-sur-Richelieu,,,,Quebec,Canada,2024-09-20,TRUE,,,,,,,,,,,,
,,,NIMqAIBIp2joreCtKXEv,,,,,,fr,Bas-Saint-Laurent,Kamouraska,Saint-Germain-de-Kamouraska,,,,Quebec,Canada,,TRUE,,TRUE,,,,,,,,,,
,,,dCFtkHpxSWjYKWtlf6Dt,,,,,,fr,Estrie,Le Val-Saint-François,St-Claude,,,,Quebec,Canada,,TRUE,,,,,,,,,,,,
,,,OhRjEufZaCbBsHrFtLut,,,,,,fr,Côte-Nord,Manicouagan,Pointe-Lebel,,,,Quebec,Canada,,,,TRUE,,,,,,,,,,
,,,WpDyQjrhvE59JEz7QxL1,,,,,,fr,Chaudière-Appalaches,Montmagny,Montmagny,,,,Quebec,Canada,2024-09-22,,,TRUE,,,,,,,,,,
,,,LgESsuKJwjpJpeOHDikb,,,,,,fr,Bas-Saint-Laurent,Rimouski-Neigette,saint-valerien,,,,Quebec,Canada,2024-09-24,TRUE,,,,,,,,,,,,
,,,zPE1PYHccE6PTyP9ksmY,,,,,,fr,Chaudière-Appalaches,Lotbinière,ST-NARCISSE-DE-BEAURIVAGE,,,,Quebec,Canada,2024-09-25,TRUE,,,,,,,,,,,,
,,,PfncT8DkJffjQ8Yh4bKA,,,,,,fr,Saguenay--Lac-Saint-Jean,Le Fjord-du-Saguenay,St-Félix-d'Otis,,,,Quebec,Canada,2024-09-25,TRUE,TRUE,,,,,,,,,,,
,,,ixWXSuvH7G0VFGD4UaHp,,,,,,fr,Chaudière-Appalaches,Robert-Cliche,SAINT-JOSEPH-DE-BEAUCE,,,,Quebec,Canada,2024-09-25,TRUE,,,,,,,,,,,,
,,,holP5fh4SMfI1JisjKsd,,,,,,fr,Saguenay--Lac-Saint-Jean,,CHAMBORD,,,,Quebec,Canada,2024-09-25,TRUE,,,,,,,,,TRUE,,,
,,,OEYp4srRa2hhPEAOceYD,,,,,,fr,Chaudière-Appalaches,Lotbinière,Saint-Antoine-de-Tilly,,,,Quebec,Canada,2024-09-26,TRUE,,TRUE,,,,,,,TRUE,TRUE,,
,,,ZYOS2W4UrDS7cCA4snPw,,,,,,fr,Montérégie,Le Haut-Richelieu,Mont-saint-Grégoire,,,,Quebec,Canada,2024-09-26,TRUE,,,,,,,,,,,,
,,,mwYSJPSqT6TjlHnfexEs,,,,,,fr,,,Ottawa,,,,Ontario,Canada,2024-09-27,TRUE,,,,,,,,,TRUE,,,
,,,17bTmSVxuyBsU8DScT52,,,,,,fr,Estrie,Brome-Missisquoi,Saint-Ignace-de-Stanbridge,,,,Quebec,Canada,2024-09-27,TRUE,,,,,,,,,,,,
,,,1OBru6UEE2NlLD5Q1bpT,,,,,,fr,Lanaudière,Montcalm,St-Jacques,,,,Quebec,Canada,2024-10-05,TRUE,,,,,,,,,,,,
,,,IFMGRQApEIRxDuQ5dExd,,,,,,fr,Chaudière-Appalaches,Lévis,lévis,,,,Quebec,Canada,2024-10-06,,,,,,TRUE,,,,,,,
,,,xm6q2mGYCGxOaXGmJwSp,,,,,,fr,Montérégie,Pierre-De Saurel,Sorel-Tracy,,,,Quebec,Canada,2024-10-09,,,TRUE,,,,,,,,,,
,,,xNTYNTGqfjjqkGC2tEU0,,,,,,fr,Montréal,Ahuntsic-Cartierville,montreal,,,,Quebec,Canada,2024-10-13,,TRUE,,,,,,,,,,,
,,,mHLMkRNcrWsbFeaJWMuI,,,,,,fr,Saguenay--Lac-Saint-Jean,,Dolbeau-Mistassini,,,,Quebec,Canada,2024-10-15,,,TRUE,,,,,,,,,,
,,,0h7w2tQ1bOl935aDYVvW,,,,,,fr,Outaouais,Gatineau,Gatineau,,,,Quebec,Canada,2024-10-15,TRUE,,TRUE,,,,,,,TRUE,,,
,,,R3OrJIYwwSzU2XU4YQsC,,,,,,fr,Saguenay--Lac-Saint-Jean,,St-Andre du lac st-Jean,,,,Quebec,Canada,2024-10-16,TRUE,,TRUE,,,,,,,,,,
,,,I7Rw7GNfPTSaUdpzJ24f,,,,,,fr,Outaouais,,Maniwaki,,,,Quebec,Canada,2024-10-16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
,,,80QxfJkqDaI4n3xEHmSe,,,,,,fr,Montérégie,Rouville,Marieville,,,,Quebec,Canada,2024-10-17,TRUE,,,,,,,,,,,,
,,,zubnJnj66Wh4050LzvUj,,,,,,en,Montérégie,Vaudreuil-Soulanges,Hudson,,,,Quebec,Canada,2024-10-21,TRUE,,,,,,,,,,,,
,,,PhrcPpeZ29XpTXJ5tq9G,,,,,,fr,Saguenay--Lac-Saint-Jean,,Saint-Félicien,,,,Quebec,Canada,2024-10-21,,,TRUE,,,,,,,,,,
,,,D76P95mw8Y9athWJMZdP,,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2024-10-21,,,,,TRUE,,,,,,,,
,,,Ji4wA21QUSZf8G2KYhdu,,,,,,fr,Estrie,Brome-Missisquoi,East Farnham,,,,Quebec,Canada,2024-10-23,TRUE,,,,,,,,,,,,
,,,6anJFIVQ9mCpXneVg66V,,,,,,fr,Montérégie,Les Jardins-de-Napierville,saint Edouard ,,,,Quebec,Canada,2024-10-24,,,,,,,,,TRUE,,,,
,,,3F5ycVx6yh7vzHWZNJTi,,,,,,fr,Montérégie,Les Jardins-de-Napierville,Hemmingford,,,,Quebec,Canada,2024-10-24,TRUE,TRUE,TRUE,,,,,,,,,,
,,,H1nbgxQ1pEV3guayB9wT,,,,,,fr,Montréal,LaSalle,LaSalle,,,,Quebec,Canada,2024-10-25,TRUE,,TRUE,,,,,,,TRUE,,,
,,,ANRpPHe7hVFs337BhcVF,,,,,,fr,Montérégie,Longueuil,LONGUEUIL,,,,Quebec,Canada,2024-10-25,,,TRUE,,,,,,,,,,
,,,i9gSl2aoojNnojdVdhfn,,,,,,fr,Capitale-Nationale,Charlevoix,Les Éboulements,,,,Quebec,Canada,2024-10-27,TRUE,,TRUE,,,,,,,,,,
,,,H8cZvhbySuNJSC97QS5N,,,,,,fr,Lanaudière,Les Moulins,Terrebonne,,,,Quebec,Canada,2024-10-29,TRUE,,,,,,,,,,,,
,,,HSetM2IMk7mC3MYznwsC,,,,,,fr,Montérégie,Vaudreuil-Soulanges,Saint-Polycarpe,,,,Quebec,Canada,2024-10-30,TRUE,,TRUE,,,,,,,TRUE,,,TRUE
,,,bmj1ypkSfivzXauxetAO,,,,,,fr,Chaudière-Appalaches,Bellechasse,Saint-Nérée-de-Bellechasse ,,,,Quebec,Canada,,TRUE,TRUE,,,,,,,,,,,
,,,c1jTmRuIffGzn7V6FYWI,,,,,,fr,Estrie,Les Sources,Danville,,,,Quebec,Canada,2024-11-04,,TRUE,TRUE,,,,,,,,,,
,,,kV6OHRH0S3BeCo7kStDm,,,,,,fr,Estrie,La Haute-Yamaska,Ste-Cecile-de-milton,,,,Quebec,Canada,2024-11-04,TRUE,,,,,,,,,,,,
,,,05ZiXkztxuUqxLt4UOwW,,,,,,fr,Chaudière-Appalaches,Lotbinière,Dosquet,,,,Quebec,Canada,2024-11-05,TRUE,,,,,,,,,,,,
,,,KkXVGTyO09x5AnO01gnX,,,,,,fr,Lanaudière,Montcalm,Saint-Lin - Laurentides,,,,Quebec,Canada,2024-11-06,TRUE,,TRUE,,,,,,,,,,
,,,ylHxQDFU6WXre5D3NNrt,,,,,,fr,Outaouais,,Déléage ,,,,Quebec,Canada,2024-11-08,,,TRUE,,,,,,,,,,
,,,fnFahtvD62YYfZxixbsm,,,,,,fr,Estrie,La Haute-Yamaska,Granby (QC),,,,Quebec,Canada,,TRUE,,,,,,,,,,,,
,,,T4DsDWJyRwQAMgINwFxF,,,,,,fr,Montérégie,Le Haut-Richelieu,saint alexandre d'iberville,,,,Quebec,Canada,2024-11-12,,,TRUE,,,,,,,,,,
,,,Zj8JXBB6kitUzIM9KtSC,,,,,,fr,Estrie,Brome-Missisquoi,Frelighsburg,,,,Quebec,Canada,2024-11-13,TRUE,,,TRUE,,,TRUE,,TRUE,,,,TRUE
,,,0bksz8TitSIXhdzGcRDe,,,,,,fr,Estrie,Coaticook,East Hereford,,,,Quebec,Canada,2024-11-13,,,,,,,,TRUE,,,,,
,,,iVZwQEwE36qfqrZfGmtn,,,,,,fr,Montréal,Ahuntsic-Cartierville,Montreal,,,,Quebec,Canada,2024-11-14,TRUE,,,,,,,,,,,,
,,,i1gfkJ45TJ1XXr7U1zXw,,,,,,fr,Lanaudière,D'Autray,Saint-Gabriel-de-Brandon,,,,Quebec,Canada,2024-11-15,TRUE,,TRUE,,,,,,,,,,
,,,GzOo2Ym9cHGICIBrxG5a,,,,,,fr,Lanaudière,Les Moulins,Mascouche ,,,,Quebec,Canada,2024-11-15,TRUE,,TRUE,,,,,,,,,,
,,,4xxhkQOO42Rm5AlaBwrB,,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montreal,,,,Quebec,Canada,2024-11-15,,,TRUE,,,,,,,,,,TRUE
,,,1XwjJIXt5jt83ElmkaLI,,,,,,fr,Capitale-Nationale,Québec,St-Augustin-de-Desmaures,,,,Quebec,Canada,2024-11-18,,TRUE,,,,,,,,,,,
,,,flvweNlQndqbnS2SsDNt,,,,,,fr,Montérégie,Longueuil,Brossard,,,,Quebec,Canada,2024-11-18,,,,,,,,,,,TRUE,,
,,,TW8wkLYJVvrIKaRoPlW1,,,,,,fr,Saguenay--Lac-Saint-Jean,Le Fjord-du-Saguenay,St-Fulgence,,,,Quebec,Canada,,TRUE,,,,,,,,,,,,
,,,qRif5f2ERh0UPbI94Duv,,,,,,fr,Estrie,Brome-Missisquoi,abercorn,,,,Quebec,Canada,2024-11-20,TRUE,,TRUE,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE
,,,yX4zDACVk1jBHsgn1UZx,,,,,,fr,Laurentides,,"Mont-Laurier, Canada",,,,Quebec,Canada,2024-11-22,TRUE,,TRUE,TRUE,,,,,,,,,
,,,4Ewy9H5dxaNHOzg7jnHD,,,,,,fr,Estrie,Brome-Missisquoi,Dunham,,,,Quebec,Canada,2024-11-25,TRUE,,TRUE,,,,,,,,,,
,,,S0MOOv2n9Exw5mMcSKZT,,,,,,fr,Montérégie,Les Maskoutains,St-Bernard de Michaudville,,,,Quebec,Canada,2024-11-25,,TRUE,,,,,,,,,,,
,,,p9KH20qJth55qPLgAAWX,,,,,,fr,Estrie,Brome-Missisquoi,St-Armand,,,,Quebec,Canada,2024-11-26,TRUE,,,,,,,,,,,,
,,,AdEM8wQwHucMS85E0vtK,,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2024-11-27,TRUE,,,,,,,,,,,,
,,,KYjhLPshvHr0aMaWi1Il,,,,,,fr,Centre-du-Québec,L'Érable,Inverness ,,,,Quebec,Canada,2024-11-30,TRUE,TRUE,,TRUE,,,,,,,,,
,,,DRDM55KCRs6yPwna5kRH,,,,,,fr,Montérégie,La Vallée-du-Richelieu,Saint-Mathieu-de-Beloeil,,,,Quebec,Canada,,,TRUE,TRUE,,,,,,,,,,
,,,aFo9VhQ2RjZJxldcRH8t,,,,,,fr,Estrie,Brome-Missisquoi,Frleighsburg,,,,Quebec,Canada,2024-12-04,TRUE,,TRUE,,,,,,,,,,
,,,PpsMl3CIz54e0qTNEpWu,,,,,,fr,Montérégie,Les Jardins-de-Napierville,Sherrington,,,,Quebec,Canada,2024-12-06,TRUE,,,,,,,,,,,,
,,,G6A2HNupuktDaeOXH3ld,,,,,,fr,Lanaudière,Montcalm,Ste-Julienne,,,,Quebec,Canada,2024-12-07,TRUE,,,,,,,,,,,,
,,,LlzqSJ115pCMadbH1w1z,,,,,,fr,Gaspésie--Îles-de-la-Madeleine,Avignon,listuguj,,,,Quebec,Canada,,,,,,,,,TRUE,,,,,
,,,Wce7MhSYuTb86vLk7CKR,,,,,,fr,Capitale-Nationale,Québec,Québec,,,,Quebec,Canada,2024-12-11,,,TRUE,,,,,,,,,,
,,,09cyTX9cIEPTaQ2RpVKh,,,,,,fr,Estrie,Coaticook,Coaticook,,,,Quebec,Canada,2024-12-13,,,,,TRUE,,,,,,,,
,,,DTHH1w0vDwgZmfGGcAas,,,,,,fr,Capitale-Nationale,Québec,QUEBEC,,,,Quebec,Canada,,TRUE,,TRUE,,,,TRUE,,,,,,
,,,WH9Rltni5hycxk589n2y,,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2024-12-18,,,TRUE,,,,,,,,,,
,,,XVisDgxe7TkZZ5UHF7mL,,,,,,en,Montérégie,Vaudreuil-Soulanges,Les Cèdres,,,,Quebec,Canada,,TRUE,,,,,,,,,,,,
,,,jMHfxGV2UyqSWKQPeBoL,,,,,,fr,Capitale-Nationale,L'Île-d'Orléans,st-jean-ile d'Orélan,,,,Quebec,Canada,2025-01-09,TRUE,,,,,,,,,,,,
,,,4IVZmT4sshe3at7dVwwp,,,,,,fr,Centre-du-Québec,L'Érable,Inverness,,,,Quebec,Canada,2025-01-09,TRUE,TRUE,TRUE,TRUE,,,,,,,,,
,,,7QqGd1JtiOPUHvcbP1n9,,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2025-01-10,,,,,,,,,,TRUE,,,
,,,Z1N5n5ISo43J0GAblIP4,,,,,,fr,Centre-du-Québec,Arthabaska,Tingwick,,,,Quebec,Canada,2025-01-13,TRUE,,TRUE,,,,,,,,,,
,,,SvCqBaquChaN3XSxZa5D,,,,,,fr,Chaudière-Appalaches,Lévis,Lévis,,,,Quebec,Canada,2025-01-13,,TRUE,,,,,,,,,,,
,,,FxhVeUldUkkNXPiW3IkP,,,,,,fr,Capitale-Nationale,Charlevoix,Baie-Saint-Paul,,,,Quebec,Canada,2025-01-13,,,,,,,,,,,TRUE,,
,,,XGY1yhJ2goEtAtwfpOl5,,,,,,fr,Montérégie,Les Jardins-de-Napierville,Saint-Rémi,,,,Quebec,Canada,2025-01-13,,,TRUE,,,,,,,,,,
,,,8M9VWb4OWiE7Ry2lCjoW,,,,,,fr,Montérégie,Vaudreuil-Soulanges,St-Polycarpe,,,,Quebec,Canada,2025-01-13,TRUE,,,,,,,,,,,,
,,,FVNZMDwyMApm0HuKv6Wx,,,,,,fr,Estrie,Brome-Missisquoi,Frelighsburg,,,,Quebec,Canada,2025-01-14,TRUE,,,,,,,,,TRUE,,,
,,,C5UeBg5WJ0hTLaMEy6Sr,,,,,,fr,Bas-Saint-Laurent,La Mitis,Sainte-Angèle-De-Mérici,,,,Quebec,Canada,2025-01-15,,,TRUE,,,,,,,,,,
,,,fJXBqt2tvFM4GzLOCIIw,,,,,,fr,Bas-Saint-Laurent,La Mitis,Sainte-Luce,,,,Quebec,Canada,2025-01-15,,TRUE,,,,,,,,,,,
,,,quik1416WUNk62IVWwim,,,,,,fr,Montréal,Le Sud-Ouest,Montréal,,,,Quebec,Canada,2025-01-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,
,,,iPZz78HlSL5Eior9e2xg,,,,,,fr,Montérégie,Les Maskoutains,St-Pie,,,,Quebec,Canada,2025-01-22,TRUE,,TRUE,TRUE,,,,,,,,,
,,,kDxRvKpI7Bx4c3mmAGkJ,,,,,,fr,Chaudière-Appalaches,Bellechasse,Sainte-CLaire,,,,Quebec,Canada,,TRUE,,,,,,,,,,,,
,,,z6SkJoFFjrZEiDWQRncK,,,,,,en,Laurentides,Argenteuil,Brownsburg-Chatham,,,,Quebec,Canada,2025-01-27,TRUE,,,,,,,,,,,,
,,,m6aM0YZpAseZ1Um71tfh,,,,,,fr,Montréal,Ville-Marie,Montreal,,,,Quebec,Canada,2025-02-06,TRUE,,TRUE,,TRUE,,,,,,,,
,,,7xOaGpkLDdfYpnSpdPyd,,,,,,fr,Lanaudière,Montcalm,St-Lin-Laurentides,,,,Quebec,Canada,2025-02-08,TRUE,,TRUE,,,,TRUE,,,,,,
,,,nNGdTT4Gc3NxA8hdaZqe,,,,,,fr,Outaouais,Papineau,Ripon,,,,Quebec,Canada,2025-02-11,TRUE,,,,,TRUE,,,,,,,
