Id,Number,Timestamp,Due date,,,Uniq items ordered,Amount excluding taxes (CAD),Amount including taxes (CAD),Status,Distribution mode,Delivery date,Delivery fees (CAD),Distance to pickup (km),Vendor organization id,,Buyer organization id,,Creator organization id,,Creator logged in
bLBZ0aSBvgIPSjV517sV,,2025-01-13,2022-08-11,,,9,"287,36","287,36",cancelledNotVerified,pickup,2022-07-29,,,JqGLHEsc1PhtJ6VCIpyi,,,,,,FALSE
HwgkYyqbMdhvV5NB3Cil,,2025-01-13,2024-07-20,,,2,"33,4","33,4",cancelledNotVerified,delivery,2024-07-10,5,,lyAVhJB5hKl00JDu12bj,,,,,,FALSE
QTrxoZFp2R6XEisScOLs,,2025-01-13,2021-07-07,,,1,60,60,cancelledNotVerified,delivery,2021-06-22,,,4NK5HrGBRsSOuU6DBpXX,,,,,,FALSE
YDzvEwoyaYzcDTM4DWP6,,2025-01-13,2024-08-22,,,7,"240,75","240,75",cancelledNotVerified,pickup,2024-08-09,,,b9BfyQpyz5fxTBbguFU8,,,,,,FALSE
19hs1Y7plHvbBpdWULsm,,2025-01-13,2023-09-06,,,2,"68,4","68,4",cancelledNotVerified,delivery,2023-08-24,0,,b9BfyQpyz5fxTBbguFU8,,,,,,FALSE
Db6rzEjBYHYa1pzT8EEw,,2025-01-13,2022-03-02,,,4,"475,5","475,5",cancelledNotVerified,delivery,2022-02-16,,,5bfmJqpmAAHRFyEckXDP,,,,,,FALSE
c3h6uxAj42LayHWskB83,,2025-01-13,2022-08-26,,,1,27,27,cancelledNotVerified,delivery,2022-08-12,,,aJAfJesqARzHn2IXSSJo,,,,,,FALSE
8wQr1W2H4Aou9b4wptfz,,2025-01-13,2023-11-11,,,4,"35,5","35,5",cancelledNotVerified,pickup,2023-11-03,,,b9BfyQpyz5fxTBbguFU8,,,,,,FALSE
OpTKvpjrsvqXVjEZykR3,,2025-01-13,2024-07-30,,,7,"189,25","189,25",cancelledNotVerified,delivery,2024-07-02,0,,Wg0Ey5tINc9Me5HiUNxF,,5IMlL7qDZDsLLFKRSsA9,,5IMlL7qDZDsLLFKRSsA9,,TRUE
XrnmMFKjjb0WXwUymzvV,,2025-01-13,2022-08-19,,,3,26,26,cancelledNotVerified,delivery,2022-08-05,4,,aJAfJesqARzHn2IXSSJo,,,,,,FALSE
T3zAwtpiMoArpmXwKETF,,2025-01-13,2021-09-08,,,4,"138,75","138,75",cancelledNotVerified,delivery,2021-08-12,10,,2fnE1XiuRG39yBo7yB9S,,,,,,FALSE
fXcVbUGS0jxKmZC1ZjhT,,2025-01-13,2021-07-28,,,10,"485,62","485,62",cancelledNotVerified,delivery,2021-07-01,,,2fnE1XiuRG39yBo7yB9S,,K8CnpBgvBdcsNzKsocDp,,,,FALSE
MLbiUo6RcYXGGw0UxWLM,,2025-01-13,2022-09-01,,,6,"106,1","106,1",cancelledNotVerified,delivery,2022-08-18,,,aJAfJesqARzHn2IXSSJo,,,,,,FALSE
rgrLflioLUfDwIIlVoTe,,2025-01-13,2021-07-29,,,3,"110,32","110,32",cancelledNotVerified,delivery,2021-07-20,0,,p1psRZymrskOdudLEvMT,,,,,,FALSE
N0Up5ZH5uiLImKGS4Blo,,2025-01-13,2023-10-31,,,5,85,85,cancelledNotVerified,delivery,2023-10-18,0,,mCKuyiXCU4pxAzXeTLqY,,,,oXNhKI6qac5H2oQOns23,,TRUE
uMrvv7nCJ48u8tOPWG5b,,2025-01-13,2022-09-16,,,4,51,51,cancelledNotVerified,delivery,2022-09-02,,,aJAfJesqARzHn2IXSSJo,,,,,,FALSE
KcPzuGLdlGt9TAqHaQgB,PO250115-7040,2025-01-15,2025-01-30,,,1,65,65,cancelledByVendor,delivery,2025-01-16,5,,i9gSl2aoojNnojdVdhfn,,,,i9gSl2aoojNnojdVdhfn,,TRUE
2733V2EUQh9JVS2qZ1QS,PO250113-0144,2025-01-16,2025-01-13,,,2,154,154,cancelledByVendor,delivery,2025-01-22,20,,rNLpukH8UjWpXmu889ym,,K8CnpBgvBdcsNzKsocDp,,K8CnpBgvBdcsNzKsocDp,,TRUE
YcyqBm5br2iffAkddD7x,PO250119-0032,2025-01-19,2025-02-03,,,7,"167,5","167,5",cancelledNotVerified,delivery,2025-01-21,,,i9gSl2aoojNnojdVdhfn,,,,,,FALSE
hOb4vWCliqvfbmDrOExG,PO250120-1312,2025-01-20,2025-02-04,,,2,60,60,cancelledByVendor,delivery,2025-01-22,5,,i9gSl2aoojNnojdVdhfn,,E27dDjzhoGo518caoQUv,,i9gSl2aoojNnojdVdhfn,,TRUE
MmKGDPQlu0FYONfPMWYZ,PO250129-1096,2025-01-29,2025-02-13,,,7,158,158,cancelledNotVerified,pickup,2025-02-04,,,i9gSl2aoojNnojdVdhfn,,,,,,FALSE
MwXxPMq5PVNaumfpLHl9,PO250130-2296,2025-01-30,2025-02-14,,,5,495,495,cancelledByVendor,delivery,2025-02-03,20,,iPZz78HlSL5Eior9e2xg,,,,iPZz78HlSL5Eior9e2xg,,TRUE
IrHvHfMq5MZs0uNZlvYb,250122-2352,2025-01-30,2025-03-08,,,6,"315,86","317,36",cancelledByVendor,delivery,2025-01-28,10,,OosAh6jwi62Cd5fvEZ8V,,01vvuU5DBHzljemulhPS,,01vvuU5DBHzljemulhPS,,TRUE
j85ssDQINPyieMH3qvf1,PO250131-7792,2025-02-02,2025-02-14,,,2,"196,5","197,4",cancelledByVendor,delivery,2025-02-04,6,,5SbYMzADNTSypp3CHqdt,,kPR5gdiIWhU83HolpuPz,,kPR5gdiIWhU83HolpuPz,,TRUE
dJauAulLrzTbSTYvw01T,PO250203-3008,2025-02-03,2025-02-18,,,6,544,544,cancelledByVendor,delivery,2025-02-06,,,XGY1yhJ2goEtAtwfpOl5,,0yDmuy9XtzY3YncsZFrJ,,0yDmuy9XtzY3YncsZFrJ,,TRUE
v8PqIwCGv7ys14JLDblS,PO250203-8192,2025-02-03,2025-02-18,,,7,644,644,cancelledByVendor,delivery,2025-02-06,,,XGY1yhJ2goEtAtwfpOl5,,0yDmuy9XtzY3YncsZFrJ,,0yDmuy9XtzY3YncsZFrJ,,TRUE
k5SX7MJigllTFU5flZnC,PO250206-5376,2025-02-06,2025-02-21,,,1,810,810,cancelledNotVerified,pickup,2025-07-01,,,GzJU6FJ0rrlPSBpRbB6k,,,,,,FALSE
yMLImLpdQxtxHR1EdOR4,PO250206-5984,2025-02-06,2025-03-08,,,1,12,12,cancelledByVendor,pickup,2025-05-31,,,GzJU6FJ0rrlPSBpRbB6k,,,,,,FALSE
dHyGVgUfGPhcDE1C4XO8,PO250206-0448,2025-02-06,2025-03-08,,,1,888,888,cancelledByVendor,pickup,2025-07-02,,,GzJU6FJ0rrlPSBpRbB6k,,,,,,FALSE
lXB0MSRRGI1UfVUR3AYg,PO250206-5064,2025-02-06,2025-03-08,,,1,705,705,cancelledByVendor,pickup,2025-07-02,,,GzJU6FJ0rrlPSBpRbB6k,,,,,,FALSE
htIlNEGhPl8FgpAd9UJW,PO250210-2792,2025-02-10,2025-02-25,,,7,202,202,cancelledByVendor,delivery,2025-02-12,5,,i9gSl2aoojNnojdVdhfn,,,,i9gSl2aoojNnojdVdhfn,,TRUE
IAfNx48qyVsixByRYF54,PO250210-2152,2025-02-11,2025-02-25,,,2,"103,5","103,5",cancelledNotVerified,delivery,2025-02-12,0,,96WfyBWlY4LIxh97AbYd,,,,,,FALSE
